scontrino_id,vendita_id,cassa_id,prodotto_id,quantità,prezzo_unitario,totale,giorno,ora,metodo_pagamento
71e2adfd-745e-4a9e-af1a-fb68d7232dee,cf3ca909-39fa-40cd-849d-6e5ccb68feb8,CASSA_01,1735,3,1.07,3.21,2026-01-31,10:22:27,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,27d73dd9-01aa-47ae-bc15-53082014aa21,CASSA_01,4010,5,5.62,28.1,2026-01-31,10:22:28,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,b4551808-3a16-4619-8a32-d85f2ff84ade,CASSA_01,3539,2,6.34,12.68,2026-01-31,10:22:29,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,66fc444a-6b96-4c2e-bca7-4d6940020740,CASSA_01,4900,3,2.65,7.95,2026-01-31,10:22:30,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,6f195e83-f6c7-40d7-8010-eed4935c2ece,CASSA_01,4205,5,2.02,10.1,2026-01-31,10:22:31,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,851a88c2-a2a2-4117-ae15-c6e780c82d65,CASSA_01,3922,3,11.97,35.91,2026-01-31,10:22:32,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,23511053-12a3-455a-9009-1b09b087e4ce,CASSA_01,83,5,4.14,20.7,2026-01-31,10:22:33,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,ff5c937b-3f17-45bc-bae1-19b86c5aac16,CASSA_01,3427,5,1.36,6.8,2026-01-31,10:22:34,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,4b4f8e2f-eb89-4339-af5b-84e2d00f117d,CASSA_01,2587,3,4.47,13.41,2026-01-31,10:22:35,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,f799e4ad-3bb1-4257-9272-c2df472d1d08,CASSA_01,3075,3,1.33,3.99,2026-01-31,10:22:36,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,35b31207-1f09-4d8b-88c9-71cc5536fc1f,CASSA_01,1591,1,4.37,4.37,2026-01-31,10:22:37,contanti
71e2adfd-745e-4a9e-af1a-fb68d7232dee,e3377917-5f94-457f-aa53-879eca301340,CASSA_01,2367,4,9.57,38.28,2026-01-31,10:22:38,contanti
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,2a2c6a01-e2b1-43b6-ac8d-9f9b7b986de0,CASSA_01,4305,2,8.91,17.82,2026-01-31,09:24:55,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,eabfd804-a591-4532-a917-0ab5743911ca,CASSA_01,1505,4,1.97,7.88,2026-01-31,09:24:56,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,0db01a74-294f-42be-837d-b5a9c45843e7,CASSA_01,1330,4,1.87,7.48,2026-01-31,09:24:57,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,3fa685e7-2bf8-4c9e-adec-a61aa0194261,CASSA_01,455,5,1.9,9.5,2026-01-31,09:24:58,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,ff87117f-db1a-4ffa-b594-4834696d27b3,CASSA_01,3618,4,4.74,18.96,2026-01-31,09:24:59,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,440141b2-eb2e-4fc4-83d5-8d23140f9388,CASSA_01,755,1,4.87,4.87,2026-01-31,09:25:00,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,5aec5ac6-0a7b-4e2d-8345-471c191ceb44,CASSA_01,647,5,6.85,34.25,2026-01-31,09:25:01,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,fa8edfcd-6299-490f-9170-3506324e05c7,CASSA_01,3114,4,2.84,11.36,2026-01-31,09:25:02,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,8853614e-c6e5-4c46-a09c-b3cc727cf6f3,CASSA_01,652,4,3.11,12.44,2026-01-31,09:25:03,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,bd430b47-74e2-4d1d-832b-f04434a526de,CASSA_01,1180,5,4.62,23.1,2026-01-31,09:25:04,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,8951c3d3-ad0b-4b8c-b47f-bc92d54aadda,CASSA_01,4830,4,2.73,10.92,2026-01-31,09:25:05,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,bf675fe1-c27c-4e0f-b869-26f0d27b762b,CASSA_01,2369,3,5.48,16.44,2026-01-31,09:25:06,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,2bd00eb5-8dac-4fad-bd8c-9f70265d8670,CASSA_01,4184,1,4.14,4.14,2026-01-31,09:25:07,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,8cffdf62-5168-492c-8a05-101ae3520ae7,CASSA_01,505,5,2.56,12.8,2026-01-31,09:25:08,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,6e4daf72-5804-4877-a1d6-789051949216,CASSA_01,1833,3,9.48,28.44,2026-01-31,09:25:09,carta
481dd8b6-b885-4b2f-a53f-cb5f7aed4f8e,53dec98b-19ae-4b00-90d7-8e366aea23cf,CASSA_01,3041,2,3.25,6.5,2026-01-31,09:25:10,carta
9aea54d8-73df-493e-85eb-bf34d2b309af,eb2e2c64-32fb-4350-83e6-191add871bfc,CASSA_01,1015,5,3.48,17.4,2026-01-31,09:05:34,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,bfb38751-63d5-46a6-a7e8-e9c230a47d41,CASSA_01,1287,3,3.48,10.44,2026-01-31,09:05:35,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,3898a32e-d006-440e-965f-b226f93f1c7f,CASSA_01,4620,1,4.53,4.53,2026-01-31,09:05:36,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,2a5c7191-e83e-4ed6-9183-fd3d8628a716,CASSA_01,3277,4,7.46,29.84,2026-01-31,09:05:37,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,e8af20fb-3305-4e39-9a16-68b7a632b362,CASSA_01,2632,2,1.55,3.1,2026-01-31,09:05:38,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,6b61d103-7333-44dc-92a9-86cb172cf63e,CASSA_01,3020,4,2.28,9.12,2026-01-31,09:05:39,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,2f9cc7db-5aca-497e-9bbb-67f162c2eeb3,CASSA_01,535,3,3.64,10.92,2026-01-31,09:05:40,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,81356a50-23d6-488f-943d-ee8004a7908d,CASSA_01,4958,1,12.42,12.42,2026-01-31,09:05:41,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,eb7db358-c49e-4f5e-bded-ef86b4433acf,CASSA_01,1443,1,3.82,3.82,2026-01-31,09:05:42,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,13e82dfa-444d-46cb-a3cb-eabaa6092e19,CASSA_01,4461,4,2.52,10.08,2026-01-31,09:05:43,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,f0330b62-cad5-4acc-ad85-742638111b30,CASSA_01,1561,5,3.82,19.1,2026-01-31,09:05:44,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,8c5665a1-3472-4d92-9853-faa849077217,CASSA_01,1459,3,2.9,8.7,2026-01-31,09:05:45,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,a421cf75-d186-472d-ae99-2355afab57de,CASSA_01,800,3,6.85,20.55,2026-01-31,09:05:46,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,5763ca78-d511-457a-9cf9-33c67b3a4ee5,CASSA_01,2057,5,6.49,32.45,2026-01-31,09:05:47,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,da52e236-2626-40ca-b7d8-3c7036c2f159,CASSA_01,3710,1,8.9,8.9,2026-01-31,09:05:48,contanti
9aea54d8-73df-493e-85eb-bf34d2b309af,7711c84e-e08e-4201-a947-881e403d10e2,CASSA_01,4897,4,5.46,21.84,2026-01-31,09:05:49,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,a391902c-d82b-4821-b2dd-7948b2ca0c3d,CASSA_01,2268,2,1.34,2.68,2026-01-31,10:43:15,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,a1e52a2e-11ba-43db-9a93-ccd178ba48a4,CASSA_01,3219,4,8.29,33.16,2026-01-31,10:43:16,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,806d5ee9-05e7-4535-b11e-796ed96494f8,CASSA_01,1490,1,5.39,5.39,2026-01-31,10:43:17,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,7a6b0109-46ad-44b4-b77f-469a8364c14c,CASSA_01,303,2,3.96,7.92,2026-01-31,10:43:18,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,6b638ed3-e004-4fea-9a84-5ea81878726b,CASSA_01,4698,3,5.09,15.27,2026-01-31,10:43:19,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,e6d3c4c1-4b0c-4a19-92d6-009c00c9b507,CASSA_01,2205,1,4.09,4.09,2026-01-31,10:43:20,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,6595ed78-0666-4882-8db2-ab59dcbc0fec,CASSA_01,4707,5,5.97,29.85,2026-01-31,10:43:21,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,c77818ab-79a1-42c5-93d4-e843f662b4e6,CASSA_01,3976,2,3.03,6.06,2026-01-31,10:43:22,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,bd0051cc-9ac3-4106-9de3-a412a6bd792c,CASSA_01,3517,1,8.23,8.23,2026-01-31,10:43:23,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,78361a3c-a309-45c7-a5b7-1d9f24a6ac9a,CASSA_01,2011,5,8.15,40.75,2026-01-31,10:43:24,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,ffbc8323-dbe8-42dd-8d93-c513a21a7058,CASSA_01,4345,1,3.0,3.0,2026-01-31,10:43:25,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,89d99d2b-4e1c-4280-8048-c888ebe50871,CASSA_01,2696,1,6.07,6.07,2026-01-31,10:43:26,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,0e0a8124-f753-4d91-b698-e9dbe35465b9,CASSA_01,4897,3,5.46,16.38,2026-01-31,10:43:27,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,bdfca7ff-4dce-42d9-b6cc-6402f86b7140,CASSA_01,1250,4,2.15,8.6,2026-01-31,10:43:28,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,5d19fa3f-0018-4568-8109-286b32d114a7,CASSA_01,4986,1,2.5,2.5,2026-01-31,10:43:29,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,cb265660-a060-4c37-a04a-5908fec8eeb2,CASSA_01,4807,4,7.55,30.2,2026-01-31,10:43:30,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,95292450-92ac-4d31-b0df-467f0f16407f,CASSA_01,2583,2,12.74,25.48,2026-01-31,10:43:31,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,48df2d22-4e8a-400b-843d-adffb21c639d,CASSA_01,1982,3,2.04,6.12,2026-01-31,10:43:32,contanti
f2874a40-16d1-4505-a5b5-9f946d2baafc,32cbc030-2524-4558-a5d3-3af115534c5d,CASSA_01,756,2,2.4,4.8,2026-01-31,10:43:33,contanti
771bf3e3-8f2c-4006-a119-6e538c31bb4b,8eba277f-7195-41fd-ac68-622df6c28404,CASSA_01,2565,2,1.63,3.26,2026-01-31,10:13:59,carta
771bf3e3-8f2c-4006-a119-6e538c31bb4b,803a63ff-a9c4-4c94-9a20-5b68d39df7d8,CASSA_01,4172,5,2.3,11.5,2026-01-31,10:14:00,carta
771bf3e3-8f2c-4006-a119-6e538c31bb4b,fb8d7660-3b96-4a2b-9fbb-5bba17bbf37a,CASSA_01,4509,1,9.93,9.93,2026-01-31,10:14:01,carta
771bf3e3-8f2c-4006-a119-6e538c31bb4b,57284035-5a4b-4d07-9a62-43beb3fa4a6d,CASSA_01,2118,2,8.0,16.0,2026-01-31,10:14:02,carta
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,791e754b-1b7f-4603-b659-22fe8a729567,CASSA_01,2112,5,12.13,60.65,2026-01-31,10:52:59,contanti
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,bb70b1c1-8c1c-4465-bda2-6bf379a67f1b,CASSA_01,439,1,3.34,3.34,2026-01-31,10:53:00,contanti
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,c88a50b6-8706-44e2-946e-898e53b85134,CASSA_01,3912,5,4.74,23.7,2026-01-31,10:53:01,contanti
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,d6ca5b51-a242-45e0-bb22-4c996193b2fb,CASSA_01,2295,4,2.34,9.36,2026-01-31,10:53:02,contanti
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,cef0b74a-95bc-4466-b290-e48e97bb1dcf,CASSA_01,3863,2,2.49,4.98,2026-01-31,10:53:03,contanti
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,27ed04c5-ad01-4afa-86d4-08d8941f5ae2,CASSA_01,2728,2,2.75,5.5,2026-01-31,10:53:04,contanti
aa43a76b-8e07-4fef-a3b1-0e74c5a8bb1b,d3414c0c-72aa-49b6-a4fc-40c083622f31,CASSA_01,230,1,2.94,2.94,2026-01-31,10:53:05,contanti
de2c2de8-d66a-41cc-90d6-eee86cc2c828,b4cc577e-9bf1-46e9-9702-eea87d9513d6,CASSA_01,671,2,5.35,10.7,2026-01-31,10:28:18,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,b7d4355a-9e1c-4e6b-a53c-3ee329710a8e,CASSA_01,1996,1,4.47,4.47,2026-01-31,10:28:19,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,b39d87ab-c80c-4e7a-98fc-461f6a5a292a,CASSA_01,1436,1,3.8,3.8,2026-01-31,10:28:20,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,5650c99a-efe7-48d5-93b6-b78411cebc9c,CASSA_01,4775,5,5.97,29.85,2026-01-31,10:28:21,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,f6aa1f71-38cf-4c2a-8648-4f2222b851bb,CASSA_01,3544,4,9.22,36.88,2026-01-31,10:28:22,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,fdf63226-3e45-4a0a-bf48-76cc082315fa,CASSA_01,2495,2,2.51,5.02,2026-01-31,10:28:23,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,7bf1185d-a961-4bb8-af46-5c6bc28da554,CASSA_01,1960,4,4.36,17.44,2026-01-31,10:28:24,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,b56bddff-d5bc-4b84-b679-4e7ab0ee904c,CASSA_01,669,5,0.57,2.85,2026-01-31,10:28:25,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,a067feb4-4db6-4d0a-ace7-0147f4cdb6db,CASSA_01,2140,3,3.48,10.44,2026-01-31,10:28:26,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,c4086620-4a7e-448c-9d7e-3e2b299bfa64,CASSA_01,3543,3,6.28,18.84,2026-01-31,10:28:27,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,a9654c9c-49b3-4779-985e-3bf9e387ae2b,CASSA_01,3199,4,0.92,3.68,2026-01-31,10:28:28,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,db60e9e4-617e-40e8-a49f-eb59d8f18cd0,CASSA_01,1230,5,3.67,18.35,2026-01-31,10:28:29,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,ea20782c-2ebc-4988-ae21-6a124a844b2a,CASSA_01,2083,3,5.31,15.93,2026-01-31,10:28:30,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,779eebcf-be9a-4ddd-aefc-6342a2341df2,CASSA_01,1362,3,7.96,23.88,2026-01-31,10:28:31,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,0c8ce58e-e6f2-4830-88d7-60da61ef47a7,CASSA_01,4371,2,4.12,8.24,2026-01-31,10:28:32,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,57dc5639-cf56-420c-bab6-909da39e6e15,CASSA_01,4287,1,4.64,4.64,2026-01-31,10:28:33,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,601940fa-e713-468d-8207-78051154e67e,CASSA_01,693,3,6.0,18.0,2026-01-31,10:28:34,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,fad353c3-665d-4131-a647-ba733abda99c,CASSA_01,2282,1,2.15,2.15,2026-01-31,10:28:35,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,2d335eb1-1f91-4e86-bce3-f4c85d56e8b3,CASSA_01,2545,5,3.74,18.7,2026-01-31,10:28:36,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,21a0e0ec-7b87-4937-a7df-a9b98d12fcbd,CASSA_01,2938,5,10.98,54.9,2026-01-31,10:28:37,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,6a6b116e-9295-480b-994d-57aeb62774f7,CASSA_01,1060,1,1.84,1.84,2026-01-31,10:28:38,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,2ce2b05f-c509-4665-82fe-3d0bc14ea7f9,CASSA_01,2842,5,9.69,48.45,2026-01-31,10:28:39,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,e8bc50a8-0d39-4992-adda-246851fb5cce,CASSA_01,2334,2,3.73,7.46,2026-01-31,10:28:40,carta
de2c2de8-d66a-41cc-90d6-eee86cc2c828,0a0d823d-31c7-43c1-a12b-34dbe9b2f793,CASSA_01,1259,3,8.47,25.41,2026-01-31,10:28:41,carta
fec14ad8-51cd-4b04-ad9e-4c034c5803b8,681579ca-4fee-489b-a493-ce3b34c99d0a,CASSA_01,1375,4,1.68,6.72,2026-01-31,09:13:35,carta
fec14ad8-51cd-4b04-ad9e-4c034c5803b8,41056733-fde0-471c-979c-fdb51d94464e,CASSA_01,3132,4,4.43,17.72,2026-01-31,09:13:36,carta
fec14ad8-51cd-4b04-ad9e-4c034c5803b8,8676088b-8d90-4946-9430-971ce4f97689,CASSA_01,2465,4,3.18,12.72,2026-01-31,09:13:37,carta
fec14ad8-51cd-4b04-ad9e-4c034c5803b8,38b0398e-b2f6-4c1c-b0c3-f7c2674652d3,CASSA_01,4139,1,1.46,1.46,2026-01-31,09:13:38,carta
fec14ad8-51cd-4b04-ad9e-4c034c5803b8,d2a32e78-e543-4bcc-ad63-1acfbb87194a,CASSA_01,3036,5,3.1,15.5,2026-01-31,09:13:39,carta
a7a8f1e9-8db1-429f-a57c-95dd82f5edd4,a67aa430-3bf1-403b-b286-4a73bf3814ef,CASSA_01,3799,2,4.06,8.12,2026-01-31,09:47:58,contanti
a7a8f1e9-8db1-429f-a57c-95dd82f5edd4,47c0c276-b655-47cf-99e1-90b2457ee920,CASSA_01,130,2,2.97,5.94,2026-01-31,09:47:59,contanti
2ad0b799-f2ec-4619-ab93-f56f6b71027d,10c367ff-32f3-46b2-a81f-1e3235c52ce8,CASSA_01,2499,5,3.53,17.65,2026-01-31,10:08:59,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,25416ef0-4cbb-45cc-8cc1-e05e449c648e,CASSA_01,3189,3,8.06,24.18,2026-01-31,10:09:00,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,87a154e6-f8c9-478a-b377-a41f8f6cf7fe,CASSA_01,1364,4,5.81,23.24,2026-01-31,10:09:01,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,71affb26-cecb-49dd-beef-f6c71002cfe4,CASSA_01,1745,1,6.28,6.28,2026-01-31,10:09:02,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,ac5421ad-cfa3-4e6b-8274-cfe448049098,CASSA_01,4649,4,2.12,8.48,2026-01-31,10:09:03,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,c82a77aa-573c-44be-b5c6-4cf0c123af0a,CASSA_01,2334,3,3.73,11.19,2026-01-31,10:09:04,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,a2ec4d52-c4df-4cd7-b707-856187b4bcf1,CASSA_01,644,3,11.18,33.54,2026-01-31,10:09:05,carta
2ad0b799-f2ec-4619-ab93-f56f6b71027d,9278a2df-8cbb-4aeb-a7e5-033e179718f6,CASSA_01,2218,2,4.58,9.16,2026-01-31,10:09:06,carta
5a8462f9-f4a1-4953-ac95-8b10aac026f5,266a290e-8415-4dab-bbca-08ee4e2ad09c,CASSA_01,3196,1,2.51,2.51,2026-01-31,09:56:18,carta
5a8462f9-f4a1-4953-ac95-8b10aac026f5,be088fd4-e98f-49e0-a629-9ef447dcc4f6,CASSA_01,4143,4,8.51,34.04,2026-01-31,09:56:19,carta
5a8462f9-f4a1-4953-ac95-8b10aac026f5,b6c6960c-444d-4efe-9928-7adcc94caf82,CASSA_01,3195,5,2.88,14.4,2026-01-31,09:56:20,carta
5a8462f9-f4a1-4953-ac95-8b10aac026f5,084ff5b0-0ed1-4505-a772-f38c95374b9e,CASSA_01,3339,4,3.7,14.8,2026-01-31,09:56:21,carta
5a8462f9-f4a1-4953-ac95-8b10aac026f5,ec072db3-089a-4d4c-821a-6d23bacb524d,CASSA_01,2143,1,6.67,6.67,2026-01-31,09:56:22,carta
ca756cac-a839-4e8e-ba96-c82ef507a812,992f6a0f-22d7-4c98-afcf-0b40ac20ec35,CASSA_01,940,1,3.21,3.21,2026-01-31,09:42:28,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,0b2c7bac-d9b6-44da-bf71-93e8c0a929db,CASSA_01,442,1,5.13,5.13,2026-01-31,09:42:29,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,67727431-0318-416a-91f4-641f74d000aa,CASSA_01,2475,5,2.33,11.65,2026-01-31,09:42:30,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,66b2e183-8078-477b-ba74-69a90445a58e,CASSA_01,2327,1,6.68,6.68,2026-01-31,09:42:31,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,c2c58bfe-e45a-4017-bb17-fdadb8e4cd9f,CASSA_01,3318,3,3.86,11.58,2026-01-31,09:42:32,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,4a4aba80-8dc2-4769-9f47-7fcfbfbd23f8,CASSA_01,2952,5,1.28,6.4,2026-01-31,09:42:33,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,9258404c-98e1-461a-adc8-1918b4c453f3,CASSA_01,1855,1,1.85,1.85,2026-01-31,09:42:34,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,ec19b3a6-b7fd-473a-af29-65e810d6e1f9,CASSA_01,819,2,2.6,5.2,2026-01-31,09:42:35,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,e4570fda-d876-479d-8371-bf40ebe8ef2d,CASSA_01,4756,2,4.63,9.26,2026-01-31,09:42:36,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,bddb3b23-4083-4f56-b837-8b5d5853b57f,CASSA_01,3368,1,4.33,4.33,2026-01-31,09:42:37,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,9d9c919d-a991-4900-bd66-928f9ef02d92,CASSA_01,2840,5,4.55,22.75,2026-01-31,09:42:38,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,6ecf218b-364b-4f27-ae2b-a38e0079070a,CASSA_01,4788,5,3.64,18.2,2026-01-31,09:42:39,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,bef303f9-2867-4c5a-b22e-4696990c0057,CASSA_01,1749,3,7.14,21.42,2026-01-31,09:42:40,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,a4c564c5-7d4a-49a2-855f-0a68426f101a,CASSA_01,4772,5,7.58,37.9,2026-01-31,09:42:41,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,5c855b24-74ac-4c3c-afa4-4d17f498589e,CASSA_01,3126,4,5.45,21.8,2026-01-31,09:42:42,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,b4ea129d-2492-4be6-93e6-01197b62f3b4,CASSA_01,4253,1,5.47,5.47,2026-01-31,09:42:43,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,3c045e5b-fc02-4dad-8f0f-23bd6a00e8b3,CASSA_01,973,1,3.32,3.32,2026-01-31,09:42:44,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,ad7aa967-7ab2-4497-aeb1-ee9f252d0113,CASSA_01,4804,3,1.11,3.33,2026-01-31,09:42:45,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,d456fabc-fb33-43c6-9078-ed44e7b34a8f,CASSA_01,66,4,10.92,43.68,2026-01-31,09:42:46,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,d0b442bb-74ae-4c85-997f-7ed66dc6dcb8,CASSA_01,3822,4,4.77,19.08,2026-01-31,09:42:47,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,2ae30d4c-a79d-4a38-85bb-4683a6cd6d94,CASSA_01,989,2,3.94,7.88,2026-01-31,09:42:48,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,e9abdfc8-6a2e-46e1-bf87-a9aadca1eee9,CASSA_01,1676,4,6.19,24.76,2026-01-31,09:42:49,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,e54395b2-6f2a-4f4b-bda9-5a67b6a2cd20,CASSA_01,390,4,2.05,8.2,2026-01-31,09:42:50,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,abd4ede8-7a29-4f00-9180-ab9a967270c3,CASSA_01,2806,2,4.68,9.36,2026-01-31,09:42:51,contanti
ca756cac-a839-4e8e-ba96-c82ef507a812,1faf2dfb-0873-4df3-b015-0fa39e7f2468,CASSA_01,4140,5,1.35,6.75,2026-01-31,09:42:52,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,534ac872-a3e8-487e-90ab-1db7f44978b1,CASSA_01,135,5,5.56,27.8,2026-01-31,09:58:32,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,4614e7e6-6f03-4450-ae2a-aaee8fdbf040,CASSA_01,2844,1,4.98,4.98,2026-01-31,09:58:33,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,1ccc95b8-2366-431a-b5f8-38c4acb173f3,CASSA_01,2132,1,5.03,5.03,2026-01-31,09:58:34,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,9312e125-da4e-4c1e-81bb-871b3b65bac0,CASSA_01,1762,4,5.19,20.76,2026-01-31,09:58:35,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,d66616ca-6590-4031-bd8e-9d3e67f3a7a5,CASSA_01,4169,5,2.34,11.7,2026-01-31,09:58:36,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,ed7b7346-1161-46e9-956a-74f0dfe10a1e,CASSA_01,2089,1,6.07,6.07,2026-01-31,09:58:37,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,2c3dbc93-177e-4186-b1d9-dd446eac7596,CASSA_01,329,2,2.35,4.7,2026-01-31,09:58:38,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,2a3f3efd-2e3b-4618-8db2-be818c22d966,CASSA_01,2676,1,2.66,2.66,2026-01-31,09:58:39,contanti
9ee2c76e-4abd-4024-a992-8b8265715ed2,521f0aec-fce4-40c3-9ef5-c311cca2a852,CASSA_01,1831,2,3.18,6.36,2026-01-31,09:58:40,contanti
