prodotto_id,codice_barre,nome,descrizione,categoria,prezzo_netto,iva_percento,prezzo_lordo,attivo,updated_at
168,8823593736254,Prodotto Casa Integrale 168,Prodotto Casa Integrale 168 - descrizione commerciale,Casa,9.43,10,10.37,1,2026-01-20 09:25:01
169,8789115530499,Prodotto Latticini Classico 169,Prodotto Latticini Classico 169 - descrizione commerciale,Latticini,2.73,10,3.0,1,2026-01-07 09:25:01
170,8843434004924,Prodotto Casa Integrale 170,Prodotto Casa Integrale 170 - descrizione commerciale,Casa,10.49,10,11.54,1,2026-01-01 09:25:01
171,8317402417744,Prodotto Panetteria Formato Famiglia 171,Prodotto Panetteria Formato Famiglia 171 - descrizione commerciale,Panetteria,0.91,10,1.0,1,2026-01-20 09:25:01
172,8898649746390,Prodotto Igiene Bio 172,Prodotto Igiene Bio 172 - descrizione commerciale,Igiene,5.73,10,6.3,1,2026-01-03 09:25:01
173,8255073295316,Prodotto Panetteria Convenienza 173,Prodotto Panetteria Convenienza 173 - descrizione commerciale,Panetteria,3.59,10,3.95,1,2026-01-16 09:25:01
174,8744363815480,Prodotto Panetteria Premium 174,Prodotto Panetteria Premium 174 - descrizione commerciale,Panetteria,2.37,10,2.61,1,2026-01-28 09:25:01
175,8252310308392,Prodotto Igiene Bio 175,Prodotto Igiene Bio 175 - descrizione commerciale,Igiene,6.78,10,7.46,1,2026-01-06 09:25:01
176,8376477494490,Prodotto Bevande Convenienza 176,Prodotto Bevande Convenienza 176 - descrizione commerciale,Bevande,0.78,10,0.86,0,2026-01-23 09:25:01
177,8430320818754,Prodotto Casa Convenienza 177,Prodotto Casa Convenienza 177 - descrizione commerciale,Casa,2.37,10,2.61,1,2026-01-04 09:25:01
178,8428771741856,Prodotto Surgelati Bio 178,Prodotto Surgelati Bio 178 - descrizione commerciale,Surgelati,5.84,10,6.42,1,2026-01-10 09:25:01
179,8946291980253,Prodotto Alimentari Premium 179,Prodotto Alimentari Premium 179 - descrizione commerciale,Alimentari,3.2,10,3.52,1,2026-01-21 09:25:01
180,8837788957205,Prodotto Casa Convenienza 180,Prodotto Casa Convenienza 180 - descrizione commerciale,Casa,6.46,10,7.11,1,2026-01-18 09:25:01
181,8199697350603,Prodotto Alimentari Tradizionale 181,Prodotto Alimentari Tradizionale 181 - descrizione commerciale,Alimentari,2.78,10,3.06,1,2026-01-23 09:25:01
182,8577798409278,Prodotto Latticini Integrale 182,Prodotto Latticini Integrale 182 - descrizione commerciale,Latticini,4.68,10,5.15,1,2026-01-29 09:25:01
183,8852623122516,Prodotto Surgelati Convenienza 183,Prodotto Surgelati Convenienza 183 - descrizione commerciale,Surgelati,2.27,10,2.5,1,2026-01-26 09:25:01
184,8618024435426,Prodotto Casa Bio 184,Prodotto Casa Bio 184 - descrizione commerciale,Casa,1.43,10,1.57,1,2026-01-16 09:25:01
185,8122518788576,Prodotto Latticini Tradizionale 185,Prodotto Latticini Tradizionale 185 - descrizione commerciale,Latticini,1.94,10,2.13,1,2026-01-03 09:25:01
186,8476424089160,Prodotto Surgelati Convenienza 186,Prodotto Surgelati Convenienza 186 - descrizione commerciale,Surgelati,6.67,10,7.34,1,2026-01-17 09:25:01
187,8928443254531,Prodotto Surgelati Tradizionale 187,Prodotto Surgelati Tradizionale 187 - descrizione commerciale,Surgelati,1.84,10,2.02,1,2026-01-31 09:25:01
188,8208978579605,Prodotto Latticini Bio 188,Prodotto Latticini Bio 188 - descrizione commerciale,Latticini,3.83,10,4.21,1,2026-01-28 09:25:01
189,8102412701385,Prodotto Casa Convenienza 189,Prodotto Casa Convenienza 189 - descrizione commerciale,Casa,4.66,10,5.13,1,2026-01-23 09:25:01
190,8737727378229,Prodotto Casa Convenienza 190,Prodotto Casa Convenienza 190 - descrizione commerciale,Casa,7.15,10,7.87,1,2026-01-19 09:25:01
191,8816587885136,Prodotto Alimentari Convenienza 191,Prodotto Alimentari Convenienza 191 - descrizione commerciale,Alimentari,3.05,10,3.35,1,2026-01-02 09:25:01
192,8173132881350,Prodotto Igiene Premium 192,Prodotto Igiene Premium 192 - descrizione commerciale,Igiene,1.8,10,1.98,1,2026-01-14 09:25:01
193,8549039072005,Prodotto Latticini Premium 193,Prodotto Latticini Premium 193 - descrizione commerciale,Latticini,4.48,10,4.93,1,2026-01-10 09:25:01
194,8751572645250,Prodotto Alimentari Classico 194,Prodotto Alimentari Classico 194 - descrizione commerciale,Alimentari,1.59,10,1.75,1,2026-01-22 09:25:01
195,8840625719989,Prodotto Casa Senza Zucchero 195,Prodotto Casa Senza Zucchero 195 - descrizione commerciale,Casa,11.22,10,12.34,1,2026-01-20 09:25:01
196,8840439708186,Prodotto Alimentari Senza Zucchero 196,Prodotto Alimentari Senza Zucchero 196 - descrizione commerciale,Alimentari,3.93,10,4.32,1,2026-01-05 09:25:01
197,8148996750096,Prodotto Casa Extra 197,Prodotto Casa Extra 197 - descrizione commerciale,Casa,7.58,10,8.34,1,2026-01-01 09:25:01
198,8473438693998,Prodotto Alimentari Senza Zucchero 198,Prodotto Alimentari Senza Zucchero 198 - descrizione commerciale,Alimentari,1.94,10,2.13,1,2026-01-24 09:25:01
199,8954584170302,Prodotto Casa Senza Zucchero 199,Prodotto Casa Senza Zucchero 199 - descrizione commerciale,Casa,4.79,10,5.27,1,2026-01-23 09:25:01
200,8686154610933,Prodotto Latticini Integrale 200,Prodotto Latticini Integrale 200 - descrizione commerciale,Latticini,4.78,10,5.26,1,2026-01-25 09:25:01
201,8564104903520,Prodotto Surgelati Classico 201,Prodotto Surgelati Classico 201 - descrizione commerciale,Surgelati,5.14,10,5.65,1,2026-01-16 09:25:01
202,8185122741059,Prodotto Alimentari Integrale 202,Prodotto Alimentari Integrale 202 - descrizione commerciale,Alimentari,4.51,10,4.96,1,2026-01-14 09:25:01
203,8192528743776,Prodotto Panetteria Senza Zucchero 203,Prodotto Panetteria Senza Zucchero 203 - descrizione commerciale,Panetteria,3.6,10,3.96,1,2026-01-07 09:25:01
204,8850707429106,Prodotto Casa Formato Famiglia 204,Prodotto Casa Formato Famiglia 204 - descrizione commerciale,Casa,7.36,10,8.1,1,2026-01-10 09:25:01
205,8231561633457,Prodotto Casa Premium 205,Prodotto Casa Premium 205 - descrizione commerciale,Casa,11.34,10,12.47,1,2026-01-11 09:25:01
206,8785578677403,Prodotto Bevande Classico 206,Prodotto Bevande Classico 206 - descrizione commerciale,Bevande,2.68,10,2.95,1,2026-01-10 09:25:01
207,8419543639992,Prodotto Igiene Tradizionale 207,Prodotto Igiene Tradizionale 207 - descrizione commerciale,Igiene,3.06,10,3.37,1,2026-01-16 09:25:01
208,8711385533786,Prodotto Casa Senza Zucchero 208,Prodotto Casa Senza Zucchero 208 - descrizione commerciale,Casa,4.63,10,5.09,1,2026-01-18 09:25:01
209,8150247204251,Prodotto Bevande Tradizionale 209,Prodotto Bevande Tradizionale 209 - descrizione commerciale,Bevande,2.37,10,2.61,1,2026-01-03 09:25:01
210,8946613935589,Prodotto Alimentari Integrale 210,Prodotto Alimentari Integrale 210 - descrizione commerciale,Alimentari,5.61,10,6.17,1,2026-01-01 09:25:01
211,8270069659145,Prodotto Igiene Formato Famiglia 211,Prodotto Igiene Formato Famiglia 211 - descrizione commerciale,Igiene,7.89,10,8.68,1,2026-01-03 09:25:01
212,8133738239403,Prodotto Igiene Senza Zucchero 212,Prodotto Igiene Senza Zucchero 212 - descrizione commerciale,Igiene,5.26,10,5.79,1,2026-01-06 09:25:01
213,8803267965626,Prodotto Bevande Bio 213,Prodotto Bevande Bio 213 - descrizione commerciale,Bevande,1.51,10,1.66,1,2026-01-13 09:25:01
214,8530758485759,Prodotto Casa Extra 214,Prodotto Casa Extra 214 - descrizione commerciale,Casa,2.76,10,3.04,1,2026-01-12 09:25:01
215,8105716838311,Prodotto Igiene Premium 215,Prodotto Igiene Premium 215 - descrizione commerciale,Igiene,8.66,10,9.53,1,2026-01-21 09:25:01
216,8211373434752,Prodotto Alimentari Tradizionale 216,Prodotto Alimentari Tradizionale 216 - descrizione commerciale,Alimentari,4.73,10,5.2,1,2026-01-03 09:25:01
217,8236919365339,Prodotto Igiene Formato Famiglia 217,Prodotto Igiene Formato Famiglia 217 - descrizione commerciale,Igiene,8.87,10,9.76,1,2026-01-04 09:25:01
218,8413847594448,Prodotto Surgelati Formato Famiglia 218,Prodotto Surgelati Formato Famiglia 218 - descrizione commerciale,Surgelati,7.27,10,8.0,1,2026-01-05 09:25:01
219,8878448990001,Prodotto Bevande Tradizionale 219,Prodotto Bevande Tradizionale 219 - descrizione commerciale,Bevande,0.83,10,0.91,1,2026-01-13 09:25:01
220,8701440090669,Prodotto Panetteria Senza Zucchero 220,Prodotto Panetteria Senza Zucchero 220 - descrizione commerciale,Panetteria,3.87,10,4.26,1,2026-01-03 09:25:01
221,8281582448765,Prodotto Casa Convenienza 221,Prodotto Casa Convenienza 221 - descrizione commerciale,Casa,3.4,10,3.74,1,2026-01-10 09:25:01
222,8719581240419,Prodotto Panetteria Premium 222,Prodotto Panetteria Premium 222 - descrizione commerciale,Panetteria,2.98,10,3.28,1,2026-01-28 09:25:01
223,8111993400355,Prodotto Panetteria Senza Zucchero 223,Prodotto Panetteria Senza Zucchero 223 - descrizione commerciale,Panetteria,1.95,10,2.15,1,2026-01-10 09:25:01
224,8430359927228,Prodotto Panetteria Formato Famiglia 224,Prodotto Panetteria Formato Famiglia 224 - descrizione commerciale,Panetteria,1.46,10,1.61,1,2026-01-03 09:25:01
225,8445393169950,Prodotto Panetteria Integrale 225,Prodotto Panetteria Integrale 225 - descrizione commerciale,Panetteria,2.45,10,2.7,1,2026-01-08 09:25:01
226,8941039308280,Prodotto Panetteria Senza Zucchero 226,Prodotto Panetteria Senza Zucchero 226 - descrizione commerciale,Panetteria,1.19,10,1.31,1,2026-01-17 09:25:01
227,8781077819298,Prodotto Panetteria Extra 227,Prodotto Panetteria Extra 227 - descrizione commerciale,Panetteria,2.84,10,3.12,1,2026-01-23 09:25:01
228,8370141976623,Prodotto Panetteria Bio 228,Prodotto Panetteria Bio 228 - descrizione commerciale,Panetteria,3.19,10,3.51,1,2026-01-20 09:25:01
229,8170657952777,Prodotto Alimentari Tradizionale 229,Prodotto Alimentari Tradizionale 229 - descrizione commerciale,Alimentari,0.96,10,1.06,1,2026-01-26 09:25:01
230,8890598706536,Prodotto Latticini Tradizionale 230,Prodotto Latticini Tradizionale 230 - descrizione commerciale,Latticini,2.67,10,2.94,1,2026-01-17 09:25:01
231,8248046384833,Prodotto Casa Tradizionale 231,Prodotto Casa Tradizionale 231 - descrizione commerciale,Casa,8.17,10,8.99,1,2026-01-02 09:25:01
232,8947784675378,Prodotto Bevande Convenienza 232,Prodotto Bevande Convenienza 232 - descrizione commerciale,Bevande,2.96,10,3.26,0,2026-01-25 09:25:01
233,8589679605417,Prodotto Latticini Convenienza 233,Prodotto Latticini Convenienza 233 - descrizione commerciale,Latticini,3.41,10,3.75,1,2026-01-29 09:25:01
234,8655346343605,Prodotto Bevande Classico 234,Prodotto Bevande Classico 234 - descrizione commerciale,Bevande,0.53,10,0.58,1,2026-01-21 09:25:01
235,8248641602491,Prodotto Bevande Senza Zucchero 235,Prodotto Bevande Senza Zucchero 235 - descrizione commerciale,Bevande,1.38,10,1.52,1,2026-01-07 09:25:01
236,8833705437109,Prodotto Igiene Tradizionale 236,Prodotto Igiene Tradizionale 236 - descrizione commerciale,Igiene,5.39,10,5.93,1,2026-01-02 09:25:01
237,8262636411899,Prodotto Latticini Formato Famiglia 237,Prodotto Latticini Formato Famiglia 237 - descrizione commerciale,Latticini,1.77,10,1.95,1,2026-01-10 09:25:01
238,8394890226250,Prodotto Surgelati Formato Famiglia 238,Prodotto Surgelati Formato Famiglia 238 - descrizione commerciale,Surgelati,5.47,10,6.02,1,2026-01-06 09:25:01
239,8909293421448,Prodotto Alimentari Formato Famiglia 239,Prodotto Alimentari Formato Famiglia 239 - descrizione commerciale,Alimentari,3.28,10,3.61,0,2026-01-27 09:25:01
240,8473750332326,Prodotto Surgelati Tradizionale 240,Prodotto Surgelati Tradizionale 240 - descrizione commerciale,Surgelati,5.95,10,6.55,1,2026-01-18 09:25:01
241,8987899309030,Prodotto Panetteria Senza Zucchero 241,Prodotto Panetteria Senza Zucchero 241 - descrizione commerciale,Panetteria,3.6,10,3.96,1,2026-01-01 09:25:01
242,8780565276535,Prodotto Casa Classico 242,Prodotto Casa Classico 242 - descrizione commerciale,Casa,9.64,10,10.6,1,2026-01-27 09:25:01
243,8752027856771,Prodotto Casa Extra 243,Prodotto Casa Extra 243 - descrizione commerciale,Casa,5.16,10,5.68,1,2026-01-10 09:25:01
244,8683037425139,Prodotto Latticini Bio 244,Prodotto Latticini Bio 244 - descrizione commerciale,Latticini,1.0,10,1.1,1,2026-01-17 09:25:01
245,8680633070612,Prodotto Panetteria Classico 245,Prodotto Panetteria Classico 245 - descrizione commerciale,Panetteria,2.37,10,2.61,1,2026-01-27 09:25:01
246,8179290413640,Prodotto Alimentari Bio 246,Prodotto Alimentari Bio 246 - descrizione commerciale,Alimentari,3.93,10,4.32,1,2026-01-07 09:25:01
247,8985983105262,Prodotto Alimentari Extra 247,Prodotto Alimentari Extra 247 - descrizione commerciale,Alimentari,5.69,10,6.26,1,2026-01-01 09:25:01
248,8543608399750,Prodotto Latticini Classico 248,Prodotto Latticini Classico 248 - descrizione commerciale,Latticini,3.21,10,3.53,1,2026-01-13 09:25:01
249,8953685722474,Prodotto Alimentari Senza Zucchero 249,Prodotto Alimentari Senza Zucchero 249 - descrizione commerciale,Alimentari,5.27,10,5.8,1,2026-01-11 09:25:01
250,8884403247990,Prodotto Igiene Classico 250,Prodotto Igiene Classico 250 - descrizione commerciale,Igiene,2.53,10,2.78,1,2026-01-24 09:25:01
251,8890258726881,Prodotto Latticini Premium 251,Prodotto Latticini Premium 251 - descrizione commerciale,Latticini,4.69,10,5.16,1,2026-01-20 09:25:01
252,8819670296229,Prodotto Igiene Convenienza 252,Prodotto Igiene Convenienza 252 - descrizione commerciale,Igiene,6.85,10,7.54,0,2026-01-16 09:25:01
253,8563082310444,Prodotto Panetteria Integrale 253,Prodotto Panetteria Integrale 253 - descrizione commerciale,Panetteria,4.17,10,4.59,1,2026-01-12 09:25:01
254,8613218179948,Prodotto Casa Integrale 254,Prodotto Casa Integrale 254 - descrizione commerciale,Casa,10.2,10,11.22,1,2026-01-12 09:25:01
255,8164398451340,Prodotto Latticini Integrale 255,Prodotto Latticini Integrale 255 - descrizione commerciale,Latticini,4.68,10,5.15,1,2026-01-12 09:25:01
256,8434152834882,Prodotto Bevande Tradizionale 256,Prodotto Bevande Tradizionale 256 - descrizione commerciale,Bevande,2.2,10,2.42,1,2026-01-05 09:25:01
257,8678004053743,Prodotto Alimentari Convenienza 257,Prodotto Alimentari Convenienza 257 - descrizione commerciale,Alimentari,5.22,10,5.74,1,2026-01-19 09:25:01
258,8173864707594,Prodotto Casa Classico 258,Prodotto Casa Classico 258 - descrizione commerciale,Casa,11.95,10,13.14,1,2026-01-29 09:25:01
259,8335744931134,Prodotto Latticini Classico 259,Prodotto Latticini Classico 259 - descrizione commerciale,Latticini,1.53,10,1.68,1,2026-01-26 09:25:01
260,8848431403431,Prodotto Panetteria Classico 260,Prodotto Panetteria Classico 260 - descrizione commerciale,Panetteria,1.07,10,1.18,1,2026-01-22 09:25:01
261,8390442537558,Prodotto Surgelati Classico 261,Prodotto Surgelati Classico 261 - descrizione commerciale,Surgelati,3.47,10,3.82,1,2026-01-17 09:25:01
262,8341391873198,Prodotto Casa Formato Famiglia 262,Prodotto Casa Formato Famiglia 262 - descrizione commerciale,Casa,10.83,10,11.91,1,2026-01-03 09:25:01
263,8684433576421,Prodotto Igiene Tradizionale 263,Prodotto Igiene Tradizionale 263 - descrizione commerciale,Igiene,6.81,10,7.49,1,2026-01-21 09:25:01
264,8785243349542,Prodotto Casa Integrale 264,Prodotto Casa Integrale 264 - descrizione commerciale,Casa,1.76,10,1.94,1,2026-01-05 09:25:01
265,8353534912956,Prodotto Bevande Senza Zucchero 265,Prodotto Bevande Senza Zucchero 265 - descrizione commerciale,Bevande,1.64,10,1.8,1,2026-01-10 09:25:01
266,8485937774833,Prodotto Bevande Bio 266,Prodotto Bevande Bio 266 - descrizione commerciale,Bevande,2.95,10,3.25,1,2026-01-02 09:25:01
267,8382640307679,Prodotto Igiene Classico 267,Prodotto Igiene Classico 267 - descrizione commerciale,Igiene,3.27,10,3.6,1,2026-01-07 09:25:01
268,8244562991377,Prodotto Latticini Tradizionale 268,Prodotto Latticini Tradizionale 268 - descrizione commerciale,Latticini,1.57,10,1.73,1,2026-01-25 09:25:01
269,8142945731918,Prodotto Igiene Tradizionale 269,Prodotto Igiene Tradizionale 269 - descrizione commerciale,Igiene,4.55,10,5.0,1,2026-01-05 09:25:01
270,8453245571771,Prodotto Bevande Senza Zucchero 270,Prodotto Bevande Senza Zucchero 270 - descrizione commerciale,Bevande,2.03,10,2.23,1,2026-01-31 09:25:01
271,8668954053577,Prodotto Panetteria Classico 271,Prodotto Panetteria Classico 271 - descrizione commerciale,Panetteria,4.17,10,4.59,1,2026-01-30 09:25:01
272,8896925811805,Prodotto Surgelati Bio 272,Prodotto Surgelati Bio 272 - descrizione commerciale,Surgelati,4.9,10,5.39,1,2026-01-08 09:25:01
273,8718980450068,Prodotto Casa Formato Famiglia 273,Prodotto Casa Formato Famiglia 273 - descrizione commerciale,Casa,2.27,10,2.5,1,2026-01-22 09:25:01
274,8710313910394,Prodotto Casa Convenienza 274,Prodotto Casa Convenienza 274 - descrizione commerciale,Casa,8.63,10,9.49,1,2026-01-31 09:25:01
275,8437727763113,Prodotto Alimentari Extra 275,Prodotto Alimentari Extra 275 - descrizione commerciale,Alimentari,3.62,10,3.98,1,2026-01-27 09:25:01
276,8529461347409,Prodotto Igiene Tradizionale 276,Prodotto Igiene Tradizionale 276 - descrizione commerciale,Igiene,4.44,10,4.88,1,2026-01-16 09:25:01
277,8131774138285,Prodotto Panetteria Extra 277,Prodotto Panetteria Extra 277 - descrizione commerciale,Panetteria,3.69,10,4.06,1,2026-01-06 09:25:01
278,8265236781697,Prodotto Alimentari Classico 278,Prodotto Alimentari Classico 278 - descrizione commerciale,Alimentari,1.48,10,1.63,1,2026-01-03 09:25:01
279,8387696910911,Prodotto Igiene Premium 279,Prodotto Igiene Premium 279 - descrizione commerciale,Igiene,1.93,10,2.12,1,2026-01-02 09:25:01
280,8865451547541,Prodotto Bevande Tradizionale 280,Prodotto Bevande Tradizionale 280 - descrizione commerciale,Bevande,1.23,10,1.35,1,2026-01-28 09:25:01
281,8436754432997,Prodotto Surgelati Integrale 281,Prodotto Surgelati Integrale 281 - descrizione commerciale,Surgelati,6.94,10,7.63,1,2026-01-18 09:25:01
282,8868785090535,Prodotto Alimentari Integrale 282,Prodotto Alimentari Integrale 282 - descrizione commerciale,Alimentari,1.98,10,2.18,1,2026-01-27 09:25:01
283,8511753452655,Prodotto Alimentari Classico 283,Prodotto Alimentari Classico 283 - descrizione commerciale,Alimentari,4.87,10,5.36,1,2026-01-24 09:25:01
284,8969611402917,Prodotto Surgelati Extra 284,Prodotto Surgelati Extra 284 - descrizione commerciale,Surgelati,2.84,10,3.12,1,2026-01-16 09:25:01
285,8136630420614,Prodotto Igiene Integrale 285,Prodotto Igiene Integrale 285 - descrizione commerciale,Igiene,4.81,10,5.29,1,2026-01-18 09:25:01
286,8823606996730,Prodotto Alimentari Extra 286,Prodotto Alimentari Extra 286 - descrizione commerciale,Alimentari,2.66,10,2.93,1,2026-01-02 09:25:01
287,8624763604793,Prodotto Surgelati Bio 287,Prodotto Surgelati Bio 287 - descrizione commerciale,Surgelati,4.11,10,4.52,1,2026-01-06 09:25:01
288,8520395743543,Prodotto Latticini Senza Zucchero 288,Prodotto Latticini Senza Zucchero 288 - descrizione commerciale,Latticini,4.12,10,4.53,1,2026-01-24 09:25:01
289,8390968324343,Prodotto Bevande Convenienza 289,Prodotto Bevande Convenienza 289 - descrizione commerciale,Bevande,1.1,10,1.21,1,2026-01-12 09:25:01
290,8860904894207,Prodotto Latticini Tradizionale 290,Prodotto Latticini Tradizionale 290 - descrizione commerciale,Latticini,2.9,10,3.19,1,2026-01-11 09:25:01
291,8267597155207,Prodotto Igiene Convenienza 291,Prodotto Igiene Convenienza 291 - descrizione commerciale,Igiene,3.09,10,3.4,1,2026-01-31 09:25:01
292,8725752586356,Prodotto Bevande Senza Zucchero 292,Prodotto Bevande Senza Zucchero 292 - descrizione commerciale,Bevande,1.37,10,1.51,1,2026-01-25 09:25:01
293,8704105203112,Prodotto Surgelati Extra 293,Prodotto Surgelati Extra 293 - descrizione commerciale,Surgelati,6.22,10,6.84,1,2026-01-09 09:25:01
294,8948889095914,Prodotto Panetteria Tradizionale 294,Prodotto Panetteria Tradizionale 294 - descrizione commerciale,Panetteria,2.48,10,2.73,1,2026-01-20 09:25:01
